АКСЕЛЕРОМЕТР X (m/s²);АКСЕЛЕРОМЕТР Y (m/s²);АКСЕЛЕРОМЕТР Z (m/s²);ТЯЖЕСТЬ X (m/s²);ТЯЖЕСТЬ Y (m/s²);ТЯЖЕСТЬ Z (m/s²);ЛИНЕЙНОЕ УСКОРЕНИЕ X (m/s²);ЛИНЕЙНОЕ УСКОРЕНИЕ Y (m/s²);ЛИНЕЙНОЕ УСКОРЕНИЕ Z (m/s²);ГИРОСКОП X (rad/s);ГИРОСКОП Y (rad/s);ГИРОСКОП Z (rad/s);ОСВЕЩЕНИЕ (lux);МАГНИТНОЕ ПОЛЕ X (μT);МАГНИТНОЕ ПОЛЕ Y (μT);МАГНИТНОЕ ПОЛЕ Z (μT);ОРИЕНТАЦИЯ Z (azimuth °);ОРИЕНТАЦИЯ X (pitch °);ОРИЕНТАЦИЯ Y (roll °);ПРИБЛИЖЕНИЕ (i);УРОВЕНЬ ЗВУКА (dB);МЕСТОПОЛОЖЕНИЕ Широта : ;МЕСТОПОЛОЖЕНИЕ Долгота : ;МЕСТОПОЛОЖЕНИЕ Высота над ур. моря ( m);МЕСТОПОЛОЖЕНИЕ Высота над ур. моря-google ( m);МЕСТОПОЛОЖЕНИЕ Скорость ( км/ч);МЕСТОПОЛОЖЕНИЕ Погрешность ( m);МЕСТОПОЛОЖЕНИЕ ОРИЕНТАЦИЯ (°);доступных спутников;Время он начала в мс. ;YYYY-MO-DD HH-MI-SS_SSS
2.658829;1.47641;6.134491;2.073977;2.54816;9.239907;0.605462;-1.046427;-3.013595;-1.762253;0.093689;1.686798;118.0;-6.8848;5.1392;-48.3902;350.67;-16.5365;-12.8806;1.97;33.288;49.050343;38.218014;239.5722;NaN;0.0;20.748388;;12 / 21;23;2021-10-04 19:13:24:449
3.913391;1.948074;7.968445;2.124971;2.22195;9.312241;1.811198;-0.250058;-1.243977;-1.762253;0.093689;1.686798;118.0;-6.8848;5.1392;-48.3902;350.67;-16.5365;-12.8806;1.97;33.288;49.050343;38.218014;239.5722;NaN;0.0;20.748388;;12 / 21;27;2021-10-04 19:13:24:453
3.913391;1.948074;7.968445;2.124971;2.22195;9.312241;1.811198;-0.250058;-1.243977;-1.616302;-0.316437;1.482269;118.0;-6.8848;5.1392;-48.3902;350.67;-16.5365;-12.8806;1.97;33.288;49.050343;38.218014;239.5722;NaN;0.0;20.748388;;12 / 21;33;2021-10-04 19:13:24:459
3.913391;1.948074;7.968445;2.124971;2.22195;9.312241;1.811198;-0.250058;-1.243977;-1.616302;-0.316437;1.482269;118.0;-6.8848;5.1392;-48.3902;350.67;-16.5365;-12.8806;1.97;33.288;49.050343;38.218014;239.5722;NaN;0.0;20.748388;;12 / 21;37;2021-10-04 19:13:24:463
3.913391;1.948074;7.968445;2.124971;2.22195;9.312241;1.811198;-0.250058;-1.243977;-1.616302;-0.316437;1.482269;118.0;-6.8848;5.1392;-48.3902;350.67;-16.5365;-12.8806;1.97;24.99999;49.050343;38.218014;239.5722;NaN;0.0;20.748388;;12 / 21;42;2021-10-04 19:13:24:468
4.770508;1.658371;9.311584;2.244203;1.930284;9.349221;2.550412;-0.251178;0.062793;-1.459717;-0.596603;1.334198;118.0;-6.2668;6.8161;-48.5046;341.2623;-11.3519;-13.498;1.97;24.99999;49.050343;38.218014;239.5722;NaN;0.0;20.748388;;12 / 21;47;2021-10-04 19:13:24:473
4.770508;1.658371;9.311584;2.244203;1.930284;9.349221;2.550412;-0.251178;0.062793;-1.459717;-0.596603;1.334198;118.0;-6.2668;6.8161;-48.5046;341.2623;-11.3519;-13.498;1.97;24.99999;49.050343;38.218014;239.5722;NaN;0.0;20.748388;;12 / 21;52;2021-10-04 19:13:24:478
5.46962;1.102921;10.673889;2.415178;1.704116;9.350577;3.078424;-0.584274;1.41616;-1.00058;-0.940689;0.975204;118.0;-6.2668;6.8161;-48.5046;341.2623;-11.3519;-13.498;1.97;24.99999;49.050343;38.218014;239.5722;NaN;0.0;20.748388;;12 / 21;57;2021-10-04 19:13:24:483
5.46962;1.102921;10.673889;2.415178;1.704116;9.350577;3.078424;-0.584274;1.41616;-1.00058;-0.940689;0.975204;118.0;-7.0206;8.7845;-48.9182;341.2623;-11.3519;-13.498;1.97;24.99999;49.050343;38.218014;239.5722;NaN;0.0;20.748388;;12 / 21;66;2021-10-04 19:13:24:492
5.46962;1.102921;10.673889;2.415178;1.704116;9.350577;3.078424;-0.584274;1.41616;-1.00058;-0.940689;0.975204;118.0;-7.0206;8.7845;-48.9182;341.2623;-11.3519;-13.498;1.97;24.99999;49.050343;38.218014;239.5722;NaN;0.0;20.748388;;12 / 21;66;2021-10-04 19:13:24:492
5.46962;1.102921;10.673889;2.415178;1.704116;9.350577;3.078424;-0.584274;1.41616;-1.00058;-0.940689;0.975204;118.0;-7.0206;8.7845;-48.9182;341.2623;-11.3519;-13.498;1.97;24.99999;49.050343;38.218014;239.5722;NaN;0.0;20.748388;;12 / 21;72;2021-10-04 19:13:24:498
5.263718;0.521118;10.709808;2.563749;1.589881;9.331123;2.723444;-1.054205;1.464125;-0.621353;-1.145218;0.749359;118.0;-7.0206;8.7845;-48.9182;341.2623;-11.3519;-13.498;1.97;24.99999;49.050343;38.218014;239.5722;NaN;0.0;20.748388;;12 / 21;78;2021-10-04 19:13:24:504
5.263718;0.521118;10.709808;2.563749;1.589881;9.331123;2.723444;-1.054205;1.464125;-0.621353;-1.145218;0.749359;118.0;-6.8649;8.9417;-46.7789;340.9671;-9.3301;-15.3631;1.97;24.99999;49.050343;38.218014;239.5722;NaN;0.0;20.748388;;12 / 21;82;2021-10-04 19:13:24:508
5.263718;0.521118;10.709808;2.563749;1.589881;9.331123;2.723444;-1.054205;1.464125;-0.621353;-1.145218;0.749359;118.0;-6.8649;8.9417;-46.7789;340.9671;-9.3301;-15.3631;1.97;24.99999;49.050343;38.218014;239.5722;NaN;0.0;20.748388;;12 / 21;87;2021-10-04 19:13:24:513
3.693115;-0.252197;10.271667;2.836577;1.476795;9.270561;0.879995;-1.71678;1.077767;-0.185654;-1.331634;0.739777;118.0;-6.8649;8.9417;-46.7789;340.9671;-9.3301;-15.3631;1.97;24.99999;49.050343;38.218014;239.5722;NaN;0.0;20.748388;;12 / 21;92;2021-10-04 19:13:24:518
3.693115;-0.252197;10.271667;2.836577;1.476795;9.270561;0.879995;-1.71678;1.077767;-0.185654;-1.331634;0.739777;118.0;-6.8649;8.9417;-46.7789;340.9671;-9.3301;-15.3631;1.97;24.99999;49.050343;38.218014;239.5722;NaN;0.0;20.748388;;12 / 21;97;2021-10-04 19:13:24:523
3.693115;-0.252197;10.271667;2.836577;1.476795;9.270561;0.879995;-1.71678;1.077767;-0.058884;-1.249618;0.911285;118.0;-8.3954;8.1619;-49.8474;340.9671;-9.3301;-15.3631;1.97;24.99999;49.050343;38.218014;239.5722;NaN;0.0;20.748388;;12 / 21;102;2021-10-04 19:13:24:528
3.128082;-0.666397;9.407364;3.049002;1.411975;9.21305;0.103668;-2.066985;0.268611;-0.058884;-1.249618;0.911285;118.0;-8.3954;8.1619;-49.8474;340.9671;-9.3301;-15.3631;1.97;24.99999;49.050343;38.218014;239.5722;NaN;0.0;20.748388;;12 / 21;107;2021-10-04 19:13:24:533
3.128082;-0.666397;9.407364;3.049002;1.411975;9.21305;0.103668;-2.066985;0.268611;-0.058884;-1.249618;0.911285;118.0;-8.3954;8.1619;-49.8474;340.9671;-9.3301;-15.3631;1.97;24.99999;49.050343;38.218014;239.5722;NaN;0.0;20.748388;;12 / 21;112;2021-10-04 19:13:24:538
3.300476;-0.632889;8.677124;3.19858;1.355083;9.17078;0.12825;-1.976806;-0.418096;-0.0802;-1.165451;1.051895;95.0;-8.3954;8.1619;-49.8474;340.9671;-9.3301;-15.3631;1.97;24.99999;49.050343;38.218014;239.5722;NaN;0.0;20.748388;;12 / 21;116;2021-10-04 19:13:24:542
3.300476;-0.632889;8.677124;3.19858;1.355083;9.17078;0.12825;-1.976806;-0.418096;-0.0802;-1.165451;1.051895;95.0;-8.3954;8.1619;-49.8474;340.9671;-9.3301;-15.3631;1.97;24.99999;49.050343;38.218014;239.5722;NaN;0.0;20.748388;;12 / 21;122;2021-10-04 19:13:24:548
3.300476;-0.632889;8.677124;3.19858;1.355083;9.17078;0.12825;-1.976806;-0.418096;-0.208023;-1.110062;1.145645;95.0;-8.8303;11.6638;-45.195;340.8123;-7.9425;-19.2277;1.97;24.99999;49.050343;38.218014;239.5722;NaN;0.0;20.748388;;12 / 21;127;2021-10-04 19:13:24:553
3.183151;-0.635269;8.588547;3.341805;1.279205;9.130518;-0.130187;-1.903577;-0.464194;-0.208023;-1.110062;1.145645;95.0;-8.8303;11.6638;-45.195;340.8123;-7.9425;-19.2277;1.97;24.99999;49.050343;38.218014;239.5722;NaN;0.0;20.748388;;12 / 21;132;2021-10-04 19:13:24:558
3.183151;-0.635269;8.588547;3.341805;1.279205;9.130518;-0.130187;-1.903577;-0.464194;-0.304962;-1.023773;1.31395;95.0;-8.8303;11.6638;-45.195;340.8123;-7.9425;-19.2277;1.97;24.99999;49.050343;38.218014;239.5722;NaN;0.0;20.748388;;12 / 21;137;2021-10-04 19:13:24:563
2.539108;-0.790894;8.646011;3.473746;1.183957;9.094049;-0.903942;-1.964389;-0.367678;-0.304962;-1.023773;1.31395;95.0;-9.2957;10.289;-46.904;340.8123;-7.9425;-19.2277;1.97;24.99999;49.050343;38.218014;239.5722;NaN;0.0;20.748388;;12 / 21;143;2021-10-04 19:13:24:569
2.539108;-0.790894;8.646011;3.473746;1.183957;9.094049;-0.903942;-1.964389;-0.367678;-0.304962;-1.023773;1.31395;95.0;-9.2957;10.289;-46.904;340.8123;-7.9425;-19.2277;1.97;24.99999;49.050343;38.218014;239.5722;NaN;0.0;20.748388;;12 / 21;147;2021-10-04 19:13:24:573
2.539108;-0.790894;8.646011;3.473746;1.183957;9.094049;-0.903942;-1.964389;-0.367678;-0.334793;-0.947082;1.561096;95.0;-9.2957;10.289;-46.904;340.8123;-7.9425;-19.2277;1.97;24.99999;49.050343;38.218014;239.5722;NaN;0.0;20.748388;;12 / 21;152;2021-10-04 19:13:24:578
2.196747;-1.17157;8.44249;3.638255;1.03208;9.04811;-1.407362;-2.193964;-0.520702;-0.324142;-0.939621;1.72728;95.0;-9.2957;10.289;-46.904;340.8123;-7.9425;-19.2277;1.97;24.99999;49.050343;38.218014;239.5722;NaN;0.0;20.748388;;12 / 21;158;2021-10-04 19:13:24:584
2.196747;-1.17157;8.44249;3.638255;1.03208;9.04811;-1.407362;-2.193964;-0.520702;-0.324142;-0.939621;1.72728;95.0;-9.5886;12.7182;-47.0016;335.2506;-6.0412;-21.9051;1.97;24.99999;49.050343;38.218014;239.5722;NaN;0.0;20.748388;;12 / 21;162;2021-10-04 19:13:24:588
2.196747;-1.17157;8.44249;3.638255;1.03208;9.04811;-1.407362;-2.193964;-0.520702;-0.324142;-0.939621;1.72728;95.0;-9.5886;12.7182;-47.0016;335.2506;-6.0412;-21.9051;1.97;24.99999;49.050343;38.218014;239.5722;NaN;0.0;20.748388;;12 / 21;167;2021-10-04 19:13:24:593
2.196747;-1.17157;8.44249;3.638255;1.03208;9.04811;-1.407362;-2.193964;-0.520702;-0.301773;-1.167587;1.929672;95.0;-9.5886;12.7182;-47.0016;335.2506;-6.0412;-21.9051;1.97;24.99999;49.050343;38.218014;239.5722;NaN;0.0;20.748388;;12 / 21;172;2021-10-04 19:13:24:598
2.314057;-1.05426;8.16716;3.827852;0.862802;8.987409;-1.475025;-1.908323;-0.729218;-0.301773;-1.167587;1.929672;95.0;-9.5886;12.7182;-47.0016;335.2506;-6.0412;-21.9051;1.97;24.99999;49.050343;38.218014;239.5722;NaN;0.0;20.748388;;12 / 21;177;2021-10-04 19:13:24:603
2.314057;-1.05426;8.16716;3.827852;0.862802;8.987409;-1.475025;-1.908323;-0.729218;-0.200577;-1.545761;2.091599;95.0;-10.35;12.4115;-44.722;335.2506;-6.0412;-21.9051;1.97;24.99999;49.050343;38.218014;239.5722;NaN;0.0;20.748388;;12 / 21;182;2021-10-04 19:13:24:608
2.314057;-1.05426;8.16716;4.012869;0.734836;8.917807;-1.946059;-1.759776;-0.036191;-0.200577;-1.545761;2.091599;95.0;-10.35;12.4115;-44.722;335.2506;-6.0412;-21.9051;1.97;24.99999;49.050343;38.218014;239.5722;NaN;0.0;20.748388;;12 / 21;187;2021-10-04 19:13:24:613
1.99324;-1.116516;9.325958;4.012869;0.734836;8.917807;-1.946059;-1.759776;-0.036191;-0.063156;-1.803558;2.216232;95.0;-10.35;12.4115;-44.722;335.2506;-6.0412;-21.9051;1.97;24.99999;49.050343;38.218014;239.5722;NaN;0.0;20.748388;;12 / 21;192;2021-10-04 19:13:24:618
1.99324;-1.116516;9.325958;4.012869;0.734836;8.917807;-1.946059;-1.759776;-0.036191;-0.063156;-1.803558;2.216232;95.0;-10.35;12.4115;-44.722;335.2506;-6.0412;-21.9051;1.97;24.99999;49.050343;38.218014;239.5722;NaN;0.0;20.748388;;12 / 21;197;2021-10-04 19:13:24:623
1.99324;-1.116516;9.325958;4.22151;0.615717;8.83007;-1.845827;-1.919614;1.245722;-0.063156;-1.803558;2.216232;95.0;-11.1069;13.4689;-45.1553;329.0557;-3.5997;-25.5517;1.97;24.99999;49.050343;38.218014;239.5722;NaN;0.0;20.748388;;12 / 21;202;2021-10-04 19:13:24:628
1.99324;-1.116516;9.325958;4.22151;0.615717;8.83007;-1.845827;-1.919614;1.245722;-0.063156;-1.803558;2.216232;95.0;-11.1069;13.4689;-45.1553;329.0557;-3.5997;-25.5517;1.97;24.99999;49.050343;38.218014;239.5722;NaN;0.0;20.748388;;12 / 21;208;2021-10-04 19:13:24:634
2.814453;-1.482819;9.96521;4.357374;0.541744;8.768705;-1.497012;-2.018855;1.288892;0.275604;-1.798233;2.504929;95.0;-11.1069;13.4689;-45.1553;329.0557;-3.5997;-25.5517;1.97;24.99999;49.050343;38.218014;239.5722;NaN;0.0;20.748388;;12 / 21;212;2021-10-04 19:13:24:638
2.814453;-1.482819;9.96521;4.357374;0.541744;8.768705;-1.497012;-2.018855;1.288892;0.275604;-1.798233;2.504929;95.0;-11.1069;13.4689;-45.1553;329.0557;-3.5997;-25.5517;1.97;24.99999;49.050343;38.218014;239.5722;NaN;0.0;20.748388;;12 / 21;217;2021-10-04 19:13:24:643
2.814453;-1.482819;9.96521;4.357374;0.541744;8.768705;-1.497012;-2.018855;1.288892;0.400238;-1.72792;2.731827;95.0;-11.8729;12.4008;-43.9606;329.0557;-3.5997;-25.5517;1.97;24.99999;49.050346;38.21801;239.1919;NaN;0.0;20.748388;;12 / 21;224;2021-10-04 19:13:24:650
2.558273;-2.351913;9.620438;4.680429;0.346607;8.610681;-2.073284;-2.694902;1.099666;0.400238;-1.72792;2.731827;95.0;-11.8729;12.4008;-43.9606;329.0557;-3.5997;-25.5517;1.97;24.99999;49.050346;38.21801;239.1919;NaN;0.0;20.748388;;12 / 21;227;2021-10-04 19:13:24:653
2.558273;-2.351913;9.620438;4.680429;0.346607;8.610681;-2.073284;-2.694902;1.099666;0.458832;-1.597961;3.004532;95.0;-11.8729;12.4008;-43.9606;329.0557;-3.5997;-25.5517;1.97;24.99999;49.050346;38.21801;239.1919;NaN;0.0;20.748388;;12 / 21;233;2021-10-04 19:13:24:659
2.558273;-2.351913;9.620438;4.680429;0.346607;8.610681;-2.073284;-2.694902;1.099666;0.458832;-1.597961;3.004532;95.0;-11.8729;12.4008;-43.9606;329.0557;-3.5997;-25.5517;1.97;24.99999;49.050346;38.21801;239.1919;NaN;0.0;20.748388;;12 / 21;239;2021-10-04 19:13:24:665
1.828034;-2.567398;9.287643;4.848972;0.20868;8.521403;-2.96927;-2.773854;0.857039;0.458832;-1.597961;3.004532;95.0;-12.6297;13.9114;-45.4514;327.1736;-2.0255;-28.5268;1.97;24.99999;49.050346;38.21801;239.1919;NaN;0.0;20.748388;;12 / 21;244;2021-10-04 19:13:24:670
1.828034;-2.567398;9.287643;4.848972;0.20868;8.521403;-2.96927;-2.773854;0.857039;0.460953;-1.573456;3.344345;83.0;-12.6297;13.9114;-45.4514;327.1736;-2.0255;-28.5268;1.97;24.99999;49.050346;38.21801;239.1919;NaN;0.0;20.748388;;12 / 21;248;2021-10-04 19:13:24:674
1.828034;-2.567398;9.287643;4.848972;0.20868;8.521403;-2.96927;-2.773854;0.857039;0.460953;-1.573456;3.344345;83.0;-12.6297;13.9114;-45.4514;327.1736;-2.0255;-28.5268;1.97;24.99999;49.050346;38.21801;239.1919;NaN;0.0;20.748388;;12 / 21;252;2021-10-04 19:13:24:678
2.024353;-2.383041;8.844727;5.062836;-0.014421;8.398683;-2.96927;-2.773854;0.857039;0.460953;-1.573456;3.344345;83.0;-12.6297;13.9114;-45.4514;327.1736;-2.0255;-28.5268;1.97;24.99999;49.050346;38.21801;239.1919;NaN;0.0;20.748388;;12 / 21;257;2021-10-04 19:13:24:683
2.024353;-2.383041;8.844727;5.062836;-0.014421;8.398683;-2.981687;-2.368782;0.540262;0.460953;-1.751358;3.601074;83.0;-13.681;16.1896;-41.5894;327.1736;-2.0255;-28.5268;1.97;24.99999;49.050346;38.21801;239.1919;NaN;0.0;20.748388;;12 / 21;262;2021-10-04 19:13:24:688
2.634888;-2.59613;9.586929;5.235562;-0.202702;8.289644;-2.981687;-2.368782;0.540262;0.460953;-1.751358;3.601074;83.0;-13.681;16.1896;-41.5894;327.1736;-2.0255;-28.5268;1.97;24.99999;49.050346;38.21801;239.1919;NaN;0.0;20.748388;;12 / 21;267;2021-10-04 19:13:24:693
2.634888;-2.59613;9.586929;5.235562;-0.202702;8.289644;-2.981687;-2.368782;0.540262;0.460953;-1.751358;3.601074;83.0;-13.681;16.1896;-41.5894;327.1736;-2.0255;-28.5268;1.97;24.99999;49.050346;38.21801;239.1919;NaN;0.0;20.748388;;12 / 21;272;2021-10-04 19:13:24:698
2.984436;-2.85231;10.3004;5.420304;-0.386933;8.163393;-2.449883;-2.45117;1.756915;0.629272;-1.999557;3.770462;83.0;-13.681;16.1896;-41.5894;327.1736;-2.0255;-28.5268;1.97;24.99999;49.050346;38.21801;239.1919;NaN;0.0;20.748388;;12 / 21;280;2021-10-04 19:13:24:706
2.984436;-2.85231;10.3004;5.420304;-0.386933;8.163393;-2.449883;-2.45117;1.756915;0.629272;-1.999557;3.770462;83.0;-13.3652;18.7744;-42.598;323.153;2.2613;-33.5832;1.97;24.99999;49.050346;38.21801;239.1919;NaN;0.0;20.748388;;12 / 21;282;2021-10-04 19:13:24:708
2.984436;-2.85231;10.3004;5.420304;-0.386933;8.163393;-2.449883;-2.45117;1.756915;1.075623;-2.287186;3.994156;83.0;-13.3652;18.7744;-42.598;323.153;2.2613;-33.5832;1.97;24.99999;49.050346;38.21801;239.1919;NaN;0.0;20.748388;;12 / 21;287;2021-10-04 19:13:24:713
3.322022;-2.715835;10.298004;5.611896;-0.558729;8.02277;-2.228402;-2.163227;2.363116;1.075623;-2.287186;3.994156;83.0;-13.3652;18.7744;-42.598;323.153;2.2613;-33.5832;1.97;24.99999;49.050346;38.21801;239.1919;NaN;0.0;20.748388;;12 / 21;295;2021-10-04 19:13:24:721
3.322022;-2.715835;10.298004;5.611896;-0.558729;8.02277;-2.228402;-2.163227;2.363116;1.075623;-2.287186;3.994156;83.0;-13.3652;18.7744;-42.598;323.153;2.2613;-33.5832;1.97;24.99999;49.050346;38.21801;239.1919;NaN;0.0;20.748388;;12 / 21;297;2021-10-04 19:13:24:723
3.322022;-2.715835;10.298004;5.611896;-0.558729;8.02277;-2.228402;-2.163227;2.363116;1.299316;-2.310623;4.136902;83.0;-12.912;17.2623;-40.3442;323.153;2.2613;-33.5832;1.97;24.99999;49.050346;38.21801;239.1919;NaN;0.0;20.748388;;12 / 21;302;2021-10-04 19:13:24:728
3.322022;-2.715835;10.298004;5.611896;-0.558729;8.02277;-2.228402;-2.163227;2.363116;1.299316;-2.310623;4.136902;83.0;-12.912;17.2623;-40.3442;323.153;2.2613;-33.5832;1.97;24.99999;49.050346;38.21801;239.1919;NaN;0.0;20.748388;;12 / 21;307;2021-10-04 19:13:24:733
4.717835;-1.96405;9.321167;5.847701;-0.786627;7.833007;-1.068041;-1.18574;1.570974;1.280151;-2.031525;4.1987;83.0;-12.912;17.2623;-40.3442;323.153;2.2613;-33.5832;1.97;24.99999;49.050346;38.21801;239.1919;NaN;0.0;20.748388;;12 / 21;313;2021-10-04 19:13:24:739
4.717835;-1.96405;9.321167;5.847701;-0.786627;7.833007;-1.068041;-1.18574;1.570974;1.280151;-2.031525;4.1987;83.0;-12.912;17.2623;-40.3442;323.153;2.2613;-33.5832;1.97;24.99999;49.050346;38.21801;239.1919;NaN;0.0;20.748388;;12 / 21;317;2021-10-04 19:13:24:743
4.717835;-1.96405;9.321167;5.847701;-0.786627;7.833007;-1.068041;-1.18574;1.570974;1.280151;-2.031525;4.1987;83.0;-12.1414;19.2429;-41.5176;315.2825;4.6008;-36.743;1.97;24.99999;49.050346;38.21801;239.1919;NaN;0.0;20.748388;;12 / 21;322;2021-10-04 19:13:24:748
5.847901;-1.640839;8.085755;6.013641;-1.044885;7.675594;-0.103767;-0.606722;0.489261;1.102249;-1.643768;4.201889;83.0;-12.1414;19.2429;-41.5176;315.2825;4.6008;-36.743;1.97;24.99999;49.050346;38.21801;239.1919;NaN;0.0;20.748388;;12 / 21;327;2021-10-04 19:13:24:753
5.847901;-1.640839;8.085755;6.013641;-1.044885;7.675594;-0.103767;-0.606722;0.489261;1.102249;-1.643768;4.201889;83.0;-12.1414;19.2429;-41.5176;315.2825;4.6008;-36.743;1.97;24.99999;49.050346;38.21801;239.1919;NaN;0.0;20.748388;;12 / 21;332;2021-10-04 19:13:24:758
5.510315;-2.320801;7.286103;6.102371;-1.349645;7.55711;-0.529103;-0.985079;-0.193048;0.873215;-1.245346;4.392578;83.0;-12.8998;19.9966;-41.0446;315.2825;4.6008;-36.743;1.97;24.99999;49.050346;38.21801;239.1919;NaN;0.0;20.748388;;12 / 21;340;2021-10-04 19:13:24:766
5.510315;-2.320801;7.286103;6.102371;-1.349645;7.55711;-0.529103;-0.985079;-0.193048;0.873215;-1.245346;4.392578;83.0;-12.8998;19.9966;-41.0446;315.2825;4.6008;-36.743;1.97;24.99999;49.050346;38.21801;239.1919;NaN;0.0;20.748388;;12 / 21;351;2021-10-04 19:13:24:777
5.510315;-2.320801;7.286103;6.102371;-1.349645;7.55711;-0.529103;-0.985079;-0.193048;0.873215;-1.245346;4.392578;83.0;-12.8998;19.9966;-41.0446;315.2825;4.6008;-36.743;1.97;24.99999;49.050346;38.21801;239.1919;NaN;0.0;20.748388;;12 / 21;351;2021-10-04 19:13:24:777
5.510315;-2.320801;7.286103;6.102371;-1.349645;7.55711;-0.529103;-0.985079;-0.193048;0.873215;-1.245346;4.392578;83.0;-12.8998;19.9966;-41.0446;315.2825;4.6008;-36.743;1.97;24.99999;49.050346;38.21801;239.1919;NaN;0.0;20.748388;;12 / 21;352;2021-10-04 19:13:24:778
5.239777;-2.268127;6.450516;6.14742;-1.687664;7.451939;-0.841444;-0.598637;-0.921175;0.859375;-1.322052;4.460755;83.0;-11.5234;20.9198;-41.3269;309.6071;9.9096;-39.5207;1.97;25.18805;49.050346;38.21801;239.1919;NaN;0.0;20.748388;;12 / 21;366;2021-10-04 19:13:24:792
5.239777;-2.268127;6.450516;6.14742;-1.687664;7.451939;-0.841444;-0.598637;-0.921175;0.859375;-1.322052;4.460755;83.0;-11.5234;20.9198;-41.3269;309.6071;9.9096;-39.5207;1.97;25.18805;49.050346;38.21801;239.1919;NaN;0.0;20.748388;;12 / 21;366;2021-10-04 19:13:24:792
5.239777;-2.268127;6.450516;6.14742;-1.687664;7.451939;-0.841444;-0.598637;-0.921175;0.859375;-1.322052;4.460755;83.0;-11.5234;20.9198;-41.3269;309.6071;9.9096;-39.5207;1.97;25.18805;49.050346;38.21801;239.1919;NaN;0.0;20.748388;;12 / 21;366;2021-10-04 19:13:24:792
5.239777;-2.268127;6.450516;6.14742;-1.687664;7.451939;-0.841444;-0.598637;-0.921175;0.859375;-1.322052;4.460755;83.0;-11.5234;20.9198;-41.3269;309.6071;9.9096;-39.5207;1.97;25.18805;49.050346;38.21801;239.1919;NaN;0.0;20.748388;;12 / 21;372;2021-10-04 19:13:24:798
6.056198;-1.621689;5.883103;6.191058;-2.029475;7.329559;-0.064567;0.384743;-1.363237;0.933945;-1.561737;4.452225;83.0;-11.5234;20.9198;-41.3269;309.6071;9.9096;-39.5207;1.97;25.18805;49.050346;38.21801;239.1919;NaN;0.0;20.748388;;12 / 21;377;2021-10-04 19:13:24:803
6.056198;-1.621689;5.883103;6.191058;-2.029475;7.329559;-0.064567;0.384743;-1.363237;0.933945;-1.561737;4.452225;43.0;-10.0037;19.8715;-39.6728;309.6071;9.9096;-39.5207;1.97;25.18805;49.050346;38.21801;239.1919;NaN;0.0;20.748388;;12 / 21;382;2021-10-04 19:13:24:808
7.021057;-1.042297;5.148072;6.228199;-2.272523;7.226034;0.866358;1.203407;-1.992687;0.976547;-1.695953;4.329727;43.0;-10.0037;19.8715;-39.6728;309.6071;9.9096;-39.5207;1.97;25.18805;49.050346;38.21801;239.1919;NaN;0.0;20.748388;;12 / 21;387;2021-10-04 19:13:24:813
7.021057;-1.042297;5.148072;6.228199;-2.272523;7.226034;0.866358;1.203407;-1.992687;0.976547;-1.695953;4.329727;43.0;-10.0037;19.8715;-39.6728;309.6071;9.9096;-39.5207;1.97;25.18805;49.050346;38.21801;239.1919;NaN;0.0;20.748388;;12 / 21;392;2021-10-04 19:13:24:818
7.923676;-0.450928;4.123352;6.264575;-2.507704;7.115962;1.73636;2.02585;-2.90485;0.958435;-1.719391;4.267929;43.0;-10.0037;19.8715;-39.6728;309.6071;9.9096;-39.5207;1.97;25.18805;49.050346;38.21801;239.1919;NaN;0.0;20.748388;;12 / 21;397;2021-10-04 19:13:24:823
7.923676;-0.450928;4.123352;6.264575;-2.507704;7.115962;1.73636;2.02585;-2.90485;0.958435;-1.719391;4.267929;43.0;-12.1262;22.2824;-41.449;302.1612;14.8159;-41.3592;1.97;25.18805;49.050346;38.21801;239.1919;NaN;0.0;20.748388;;12 / 21;402;2021-10-04 19:13:24:828
8.347443;-0.019958;2.911896;6.284823;-2.749523;7.00796;2.144972;2.693536;-4.004236;0.660172;-1.578781;3.992035;43.0;-12.1262;22.2824;-41.449;302.1612;14.8159;-41.3592;1.97;25.18805;49.050346;38.21801;239.1919;NaN;0.0;20.748388;;12 / 21;409;2021-10-04 19:13:24:835
8.347443;-0.019958;2.911896;6.284823;-2.749523;7.00796;2.144972;2.693536;-4.004236;0.660172;-1.578781;3.992035;43.0;-12.1262;22.2824;-41.449;302.1612;14.8159;-41.3592;1.97;25.18805;49.050346;38.21801;239.1919;NaN;0.0;20.748388;;12 / 21;413;2021-10-04 19:13:24:839
8.347443;-0.019958;2.911896;6.284823;-2.749523;7.00796;2.144972;2.693536;-4.004236;0.253235;-1.269852;3.800278;43.0;-12.1262;22.2824;-41.449;302.1612;14.8159;-41.3592;1.97;25.18805;49.050346;38.21801;239.1919;NaN;0.0;20.748388;;12 / 21;417;2021-10-04 19:13:24:843
8.347443;-0.019958;2.911896;6.284823;-2.749523;7.00796;2.144972;2.693536;-4.004236;0.253235;-1.269852;3.800278;43.0;-9.5367;21.8491;-40.6937;302.1612;14.8159;-41.3592;1.97;25.18805;49.050346;38.21801;239.1919;NaN;0.0;20.748388;;12 / 21;422;2021-10-04 19:13:24:848
