АКСЕЛЕРОМЕТР X (m/s²);АКСЕЛЕРОМЕТР Y (m/s²);АКСЕЛЕРОМЕТР Z (m/s²);ТЯЖЕСТЬ X (m/s²);ТЯЖЕСТЬ Y (m/s²);ТЯЖЕСТЬ Z (m/s²);ЛИНЕЙНОЕ УСКОРЕНИЕ X (m/s²);ЛИНЕЙНОЕ УСКОРЕНИЕ Y (m/s²);ЛИНЕЙНОЕ УСКОРЕНИЕ Z (m/s²);ГИРОСКОП X (rad/s);ГИРОСКОП Y (rad/s);ГИРОСКОП Z (rad/s);ОСВЕЩЕНИЕ (lux);МАГНИТНОЕ ПОЛЕ X (μT);МАГНИТНОЕ ПОЛЕ Y (μT);МАГНИТНОЕ ПОЛЕ Z (μT);ОРИЕНТАЦИЯ Z (azimuth °);ОРИЕНТАЦИЯ X (pitch °);ОРИЕНТАЦИЯ Y (roll °);ПРИБЛИЖЕНИЕ (i);УРОВЕНЬ ЗВУКА (dB);МЕСТОПОЛОЖЕНИЕ Широта : ;МЕСТОПОЛОЖЕНИЕ Долгота : ;МЕСТОПОЛОЖЕНИЕ Высота над ур. моря ( m);МЕСТОПОЛОЖЕНИЕ Высота над ур. моря-google ( m);МЕСТОПОЛОЖЕНИЕ Скорость ( км/ч);МЕСТОПОЛОЖЕНИЕ Погрешность ( m);МЕСТОПОЛОЖЕНИЕ ОРИЕНТАЦИЯ (°);доступных спутников;Время он начала в мс. ;YYYY-MO-DD HH-MI-SS_SSS
0.920639;-7.477905;0.536835;-0.03169;-9.752166;1.031811;1.018573;2.063077;-0.440606;-0.087646;-0.494339;0.284912;0.0;22.9996;38.7848;-15.8569;243.9464;83.8268;-0.8745;0.0;15.73076;49.050327;38.21803;230.7237;NaN;0.0;93.367744;;2 / 32;9746;2021-10-04 19:14:46:016
0.920639;-7.477905;0.536835;-0.03169;-9.752166;1.031811;1.018573;2.063077;-0.440606;-0.064209;-0.64241;0.255081;0.0;22.3969;39.3951;-12.4878;243.9464;83.8268;-0.8745;0.0;15.73076;49.050327;38.21803;230.7237;NaN;0.0;93.367744;;2 / 32;9751;2021-10-04 19:14:46:021
1.136108;-7.45636;0.601486;-0.03169;-9.752166;1.031811;1.018573;2.063077;-0.440606;-0.064209;-0.64241;0.255081;0.0;22.3969;39.3951;-12.4878;243.9464;83.8268;-0.8745;0.0;15.73076;49.050327;38.21803;230.7237;NaN;0.0;93.367744;;2 / 32;9756;2021-10-04 19:14:46:026
1.136108;-7.45636;0.601486;-0.046918;-9.752796;1.025257;1.236893;1.998477;-0.380727;-0.025864;-0.811798;0.205017;0.0;22.3969;39.3951;-12.4878;243.9464;83.8268;-0.8745;0.0;15.73076;49.050327;38.21803;230.7237;NaN;0.0;93.367744;;2 / 32;9761;2021-10-04 19:14:46:031
1.325256;-7.573669;0.702042;-0.046918;-9.752796;1.025257;1.236893;1.998477;-0.380727;-0.025864;-0.811798;0.205017;0.0;22.3969;39.3951;-12.4878;243.9464;83.8268;-0.8745;0.0;15.73076;49.050327;38.21803;230.7237;NaN;0.0;93.367744;;2 / 32;9766;2021-10-04 19:14:46:036
1.325256;-7.573669;0.702042;-0.046918;-9.752796;1.025257;1.236893;1.998477;-0.380727;-0.025864;-0.811798;0.205017;0.0;23.1552;38.9404;-14.7858;241.9717;83.9926;2.6202;0.0;15.73076;49.050327;38.21803;230.7237;NaN;0.0;93.367744;;2 / 32;9771;2021-10-04 19:14:46:041
1.325256;-7.573669;0.702042;-0.05296;-9.752757;1.025335;1.472569;1.97904;-0.140346;0.0242;-0.917252;0.144302;0.0;23.1552;38.9404;-14.7858;241.9717;83.9926;2.6202;0.0;15.73076;49.050327;38.21803;230.7237;NaN;0.0;93.367744;;2 / 32;9776;2021-10-04 19:14:46:046
1.47609;-7.473114;0.929489;-0.05296;-9.752757;1.025335;1.472569;1.97904;-0.140346;0.0242;-0.917252;0.144302;0.0;23.1552;38.9404;-14.7858;241.9717;83.9926;2.6202;0.0;15.73076;49.050327;38.21803;230.7237;NaN;0.0;93.367744;;2 / 32;9780;2021-10-04 19:14:46:050
1.47609;-7.473114;0.929489;-0.05296;-9.752757;1.025335;1.472569;1.97904;-0.140346;0.0242;-0.917252;0.144302;0.0;23.1552;38.9404;-14.7858;241.9717;83.9926;2.6202;0.0;15.73076;49.050327;38.21803;230.7237;NaN;0.0;93.367744;;2 / 32;9786;2021-10-04 19:14:46:056
1.47609;-7.473114;0.929489;-0.050103;-9.752176;1.030986;1.591863;2.047646;-0.013628;0.073196;-0.947082;0.102753;0.0;22.2412;39.0869;-14.325;241.9717;83.9926;2.6202;0.0;15.73076;49.050327;38.21803;230.7237;NaN;0.0;93.367744;;2 / 32;9791;2021-10-04 19:14:46:061
1.935776;-7.588043;1.207214;-0.050103;-9.752176;1.030986;1.591863;2.047646;-0.013628;0.073196;-0.947082;0.102753;0.0;22.2412;39.0869;-14.325;241.9717;83.9926;2.6202;0.0;15.73076;49.050327;38.21803;230.7237;NaN;0.0;93.367744;;2 / 32;9796;2021-10-04 19:14:46:066
1.935776;-7.588043;1.207214;-0.050103;-9.752176;1.030986;1.591863;2.047646;-0.013628;0.208496;-0.949203;-0.028275;0.0;22.2412;39.0869;-14.325;241.9717;83.9926;2.6202;0.0;15.73076;49.050327;38.21803;230.7237;NaN;0.0;93.367744;;2 / 32;9801;2021-10-04 19:14:46:071
2.491226;-8.277572;1.401154;-0.018738;-9.74823;1.068667;2.29874;1.465182;0.324432;0.285187;-0.89595;-0.131607;0.0;22.2412;39.0869;-14.325;241.9717;83.9926;2.6202;0.0;15.73076;49.050327;38.21803;230.7237;NaN;0.0;93.367744;;2 / 32;9807;2021-10-04 19:14:46:077
2.491226;-8.277572;1.401154;-0.018738;-9.74823;1.068667;2.29874;1.465182;0.324432;0.285187;-0.89595;-0.131607;0.0;22.3877;37.8708;-14.8102;242.8407;83.7429;1.0045;0.0;15.73076;49.050327;38.21803;230.7237;NaN;0.0;93.367744;;2 / 32;9811;2021-10-04 19:14:46:081
2.491226;-8.277572;1.401154;0.026249;-9.743776;1.108379;2.860778;0.433213;0.314909;0.285187;-0.89595;-0.131607;0.0;22.3877;37.8708;-14.8102;242.8407;83.7429;1.0045;0.0;15.73076;49.050327;38.21803;230.7237;NaN;0.0;93.367744;;2 / 32;9815;2021-10-04 19:14:46:085
2.491226;-8.277572;1.401154;0.026249;-9.743776;1.108379;2.860778;0.433213;0.314909;0.388519;-0.777695;-0.328674;0.0;22.3877;37.8708;-14.8102;242.8407;83.7429;1.0045;0.0;15.73076;49.050327;38.21803;230.7237;NaN;0.0;93.367744;;2 / 32;9821;2021-10-04 19:14:46:091
3.044296;-10.269547;1.329331;0.026249;-9.743776;1.108379;2.860778;0.433213;0.314909;0.388519;-0.777695;-0.328674;0.0;22.3877;37.8708;-14.8102;242.8407;83.7429;1.0045;0.0;15.73076;49.050327;38.21803;230.7237;NaN;0.0;93.367744;;2 / 32;9826;2021-10-04 19:14:46:096
3.044296;-10.269547;1.329331;0.121345;-9.735048;1.176646;3.07478;-2.542314;0.338792;0.476944;-0.630691;-0.504456;0.0;21.1655;37.5549;-15.4282;242.8407;83.7429;1.0045;0.0;15.73076;49.050327;38.21803;230.7237;NaN;0.0;93.367744;;2 / 32;9831;2021-10-04 19:14:46:101
3.231033;-13.001328;1.62381;0.121345;-9.735048;1.176646;3.07478;-2.542314;0.338792;0.476944;-0.630691;-0.504456;0.0;21.1655;37.5549;-15.4282;242.8407;83.7429;1.0045;0.0;15.73076;49.050327;38.21803;230.7237;NaN;0.0;93.367744;;2 / 32;9836;2021-10-04 19:14:46:106
3.231033;-13.001328;1.62381;0.121345;-9.735048;1.176646;3.07478;-2.542314;0.338792;0.476944;-0.630691;-0.504456;0.0;21.1655;37.5549;-15.4282;242.8407;83.7429;1.0045;0.0;15.73076;49.050327;38.21803;230.7237;NaN;0.0;93.367744;;2 / 32;9842;2021-10-04 19:14:46:112
3.231033;-13.001328;1.62381;0.207049;-9.725726;1.240068;2.988705;-5.5962;0.729824;0.573883;-0.329224;-0.588608;0.0;21.1655;37.5549;-15.4282;242.8407;83.7429;1.0045;0.0;15.73076;49.050327;38.21803;230.7237;NaN;0.0;93.367744;;2 / 32;9846;2021-10-04 19:14:46:116
2.895844;-16.11618;2.047577;0.207049;-9.725726;1.240068;2.988705;-5.5962;0.729824;0.573883;-0.329224;-0.588608;0.0;20.0912;36.6287;-18.3472;247.0732;82.6343;-9.479;0.0;15.73076;49.050327;38.21803;230.7237;NaN;0.0;93.367744;;2 / 32;9851;2021-10-04 19:14:46:121
2.895844;-16.11618;2.047577;0.280718;-9.713857;1.316278;2.988705;-5.5962;0.729824;0.573883;-0.329224;-0.588608;0.0;20.0912;36.6287;-18.3472;247.0732;82.6343;-9.479;0.0;15.73076;49.050327;38.21803;230.7237;NaN;0.0;93.367744;;2 / 32;9856;2021-10-04 19:14:46:126
2.352371;-18.915009;2.413895;0.280718;-9.713857;1.316278;2.272088;-8.602824;0.989288;0.683594;0.08197;-0.49379;0.0;20.0912;36.6287;-18.3472;247.0732;82.6343;-9.479;0.0;15.73076;49.050327;38.21803;230.7237;NaN;0.0;93.367744;;2 / 32;9861;2021-10-04 19:14:46:131
2.352371;-18.915009;2.413895;0.280718;-9.713857;1.316278;2.272088;-8.602824;0.989288;0.683594;0.08197;-0.49379;0.0;20.0912;36.6287;-18.3472;247.0732;82.6343;-9.479;0.0;15.73076;49.050327;38.21803;230.7237;NaN;0.0;93.367744;;2 / 32;9866;2021-10-04 19:14:46:136
1.224701;-20.284485;2.749085;0.31721;-9.69981;1.408347;2.272088;-8.602824;0.989288;0.821014;0.571991;-0.206177;0.0;20.0912;36.6287;-18.3472;247.0732;82.6343;-9.479;0.0;15.73076;49.050327;38.21803;230.7237;NaN;0.0;93.367744;;2 / 32;9871;2021-10-04 19:14:46:141
1.224701;-20.284485;2.749085;0.31721;-9.69981;1.408347;0.914565;-10.763529;1.331226;0.821014;0.571991;-0.206177;0.0;20.8679;39.3723;-17.5217;247.0732;82.6343;-9.479;0.0;15.73076;49.050327;38.21803;230.7237;NaN;0.0;93.367744;;2 / 32;9876;2021-10-04 19:14:46:146
1.224701;-20.284485;2.749085;0.289587;-9.683716;1.520579;0.914565;-10.763529;1.331226;0.996796;1.004486;0.281708;0.0;20.8679;39.3723;-17.5217;247.0732;82.6343;-9.479;0.0;15.73076;49.050327;38.21803;230.7237;NaN;0.0;93.367744;;2 / 32;9880;2021-10-04 19:14:46:150
1.39708;-18.481659;1.76268;0.289587;-9.683716;1.520579;0.914565;-10.763529;1.331226;0.996796;1.004486;0.281708;0.0;20.8679;39.3723;-17.5217;247.0732;82.6343;-9.479;0.0;15.73076;49.050327;38.21803;230.7237;NaN;0.0;93.367744;;2 / 32;9886;2021-10-04 19:14:46:156
1.39708;-18.481659;1.76268;0.289587;-9.683716;1.520579;1.63729;-7.93664;-0.377303;0.996796;1.004486;0.281708;0.0;20.8679;39.3723;-17.5217;247.0732;82.6343;-9.479;0.0;15.73076;49.050327;38.21803;230.7237;NaN;0.0;93.367744;;2 / 32;9891;2021-10-04 19:14:46:161
2.677979;-15.941406;0.412338;0.220337;-9.665199;1.644923;1.63729;-7.93664;-0.377303;1.105438;0.966141;0.509689;0.0;20.401;37.2421;-16.6565;250.7102;80.2568;-7.6293;0.0;15.73076;49.050327;38.21803;230.7237;NaN;0.0;93.367744;;2 / 32;9895;2021-10-04 19:14:46:165
2.677979;-15.941406;0.412338;0.220337;-9.665199;1.644923;2.663754;-5.87469;-1.405784;1.105438;0.966141;0.509689;0.0;20.401;37.2421;-16.6565;250.7102;80.2568;-7.6293;0.0;15.73076;49.050327;38.21803;230.7237;NaN;0.0;93.367744;;2 / 32;9901;2021-10-04 19:14:46:171
2.677979;-15.941406;0.412338;0.157197;-9.64396;1.771918;2.663754;-5.87469;-1.405784;1.158707;0.726456;0.443634;0.0;20.401;37.2421;-16.6565;250.7102;80.2568;-7.6293;0.0;15.73076;49.050327;38.21803;230.7237;NaN;0.0;93.367744;;2 / 32;9906;2021-10-04 19:14:46:176
2.5439;-14.76825;0.374039;0.157197;-9.64396;1.771918;2.663754;-5.87469;-1.405784;1.158707;0.726456;0.443634;0.0;20.401;37.2421;-16.6565;250.7102;80.2568;-7.6293;0.0;15.73076;49.050327;38.21803;230.7237;NaN;0.0;93.367744;;2 / 32;9911;2021-10-04 19:14:46:181
2.5439;-14.76825;0.374039;0.157197;-9.64396;1.771918;2.202912;-4.915356;-1.447054;1.263107;0.625244;0.450027;0.0;22.3801;37.1048;-17.572;250.7102;80.2568;-7.6293;0.0;15.73076;49.050327;38.21803;230.7237;NaN;0.0;93.367744;;2 / 32;9916;2021-10-04 19:14:46:186
1.887894;-13.595093;0.156158;0.078282;-9.609338;1.955734;2.202912;-4.915356;-1.447054;1.263107;0.625244;0.450027;0.0;22.3801;37.1048;-17.572;250.7102;80.2568;-7.6293;0.0;15.73076;49.050327;38.21803;230.7237;NaN;0.0;93.367744;;2 / 32;9921;2021-10-04 19:14:46:191
1.887894;-13.595093;0.156158;0.078282;-9.609338;1.955734;1.625057;-3.608174;-2.127074;1.309982;0.581574;0.525665;0.0;22.3801;37.1048;-17.572;250.7102;80.2568;-7.6293;0.0;15.73076;49.050327;38.21803;230.7237;NaN;0.0;93.367744;;2 / 32;9926;2021-10-04 19:14:46:196
1.887894;-13.595093;0.156158;0.078282;-9.609338;1.955734;1.625057;-3.608174;-2.127074;1.309982;0.581574;0.525665;0.0;21.6064;35.1181;-19.5999;242.7491;78.4871;-2.2922;0.0;15.73076;49.050327;38.21803;230.7237;NaN;0.0;93.367744;;2 / 32;9931;2021-10-04 19:14:46:201
1.327652;-12.390808;-0.763214;0.002244;-9.579623;2.097903;1.625057;-3.608174;-2.127074;1.309982;0.581574;0.525665;0.0;21.6064;35.1181;-19.5999;242.7491;78.4871;-2.2922;0.0;15.73076;49.050327;38.21803;230.7237;NaN;0.0;93.367744;;2 / 32;9936;2021-10-04 19:14:46:206
1.327652;-12.390808;-0.763214;0.002244;-9.579623;2.097903;1.342025;-2.149891;-3.215065;1.304657;0.380234;0.711014;0.0;21.6064;35.1181;-19.5999;242.7491;78.4871;-2.2922;0.0;15.73076;49.050327;38.21803;230.7237;NaN;0.0;93.367744;;2 / 32;9941;2021-10-04 19:14:46:211
1.36116;-11.253555;-1.091217;-0.089308;-9.547698;2.236935;1.342025;-2.149891;-3.215065;1.304657;0.380234;0.711014;0.0;21.6064;35.1181;-19.5999;242.7491;78.4871;-2.2922;0.0;15.73076;49.050327;38.21803;230.7237;NaN;0.0;93.367744;;2 / 32;9946;2021-10-04 19:14:46:216
1.36116;-11.253555;-1.091217;-0.089308;-9.547698;2.236935;1.342025;-2.149891;-3.215065;1.302521;0.060654;0.860153;0.0;21.6064;35.1181;-19.5999;242.7491;78.4871;-2.2922;0.0;15.73076;49.050327;38.21803;230.7237;NaN;0.0;93.367744;;2 / 32;9950;2021-10-04 19:14:46:220
1.36116;-11.253555;-1.091217;-0.089308;-9.547698;2.236935;1.898522;-0.962942;-3.453509;1.302521;0.060654;0.860153;0.0;21.9269;38.3118;-19.6808;242.7491;78.4871;-2.2922;0.0;15.73076;49.050327;38.21803;230.7237;NaN;0.0;93.367744;;2 / 32;9956;2021-10-04 19:14:46:226
1.971695;-10.018158;-1.153458;-0.212734;-9.501089;2.419597;1.898522;-0.962942;-3.453509;1.273758;-0.184357;0.881454;0.0;21.9269;38.3118;-19.6808;242.7491;78.4871;-2.2922;0.0;15.73076;49.050327;38.21803;230.7237;NaN;0.0;93.367744;;2 / 32;9961;2021-10-04 19:14:46:231
1.971695;-10.018158;-1.153458;-0.212734;-9.501089;2.419597;2.397789;0.167023;-3.699732;1.273758;-0.184357;0.881454;0.0;21.9269;38.3118;-19.6808;242.7491;78.4871;-2.2922;0.0;15.73076;49.050327;38.21803;230.7237;NaN;0.0;93.367744;;2 / 32;9965;2021-10-04 19:14:46:235
2.158432;-8.876114;-1.323456;-0.212734;-9.501089;2.419597;2.397789;0.167023;-3.699732;1.273758;-0.184357;0.881454;0.0;22.673;35.73;-22.4823;235.7879;75.6596;5.0246;0.0;15.73076;49.050327;38.21803;230.7237;NaN;0.0;93.367744;;2 / 32;9971;2021-10-04 19:14:46:241
2.158432;-8.876114;-1.323456;-0.293325;-9.464675;2.550348;2.397789;0.167023;-3.699732;1.202377;-0.388885;0.849503;0.0;22.673;35.73;-22.4823;235.7879;75.6596;5.0246;0.0;15.73076;49.050327;38.21803;230.7237;NaN;0.0;93.367744;;2 / 32;9976;2021-10-04 19:14:46:246
2.256592;-7.602401;-1.541321;-0.293325;-9.464675;2.550348;2.536392;1.36153;-4.025329;1.202377;-0.388885;0.849503;0.0;22.673;35.73;-22.4823;235.7879;75.6596;5.0246;0.0;15.73076;49.050327;38.21803;230.7237;NaN;0.0;93.367744;;2 / 32;9981;2021-10-04 19:14:46:251
2.256592;-7.602401;-1.541321;-0.363632;-9.429645;2.668324;2.536392;1.36153;-4.025329;1.069229;-0.467712;0.795166;0.0;22.673;35.73;-22.4823;235.7879;75.6596;5.0246;0.0;15.73076;49.050327;38.21803;230.7237;NaN;0.0;93.367744;;2 / 32;9986;2021-10-04 19:14:46:256
2.256592;-7.602401;-1.541321;-0.363632;-9.429645;2.668324;2.536392;1.36153;-4.025329;1.069229;-0.467712;0.795166;0.0;23.7289;33.4595;-21.7712;235.7879;75.6596;5.0246;0.0;15.73076;49.050327;38.21803;230.7237;NaN;0.0;93.367744;;2 / 32;9991;2021-10-04 19:14:46:261
2.62291;-6.623169;-2.190155;-0.363632;-9.429645;2.668324;3.022771;2.699306;-4.900954;1.069229;-0.467712;0.795166;0.0;23.7289;33.4595;-21.7712;235.7879;75.6596;5.0246;0.0;15.73076;49.050327;38.21803;230.7237;NaN;0.0;93.367744;;2 / 32;9996;2021-10-04 19:14:46:266
2.62291;-6.623169;-2.190155;-0.419538;-9.399734;2.763946;3.022771;2.699306;-4.900954;0.857239;-0.55719;0.687576;0.0;23.7289;33.4595;-21.7712;235.7879;75.6596;5.0246;0.0;15.73076;49.050327;38.21803;230.7237;NaN;0.0;93.367744;;2 / 32;10001;2021-10-04 19:14:46:271
3.310043;-6.15152;-7.857223;-0.419538;-9.399734;2.763946;3.743733;3.133621;-10.61946;0.857239;-0.55719;0.687576;0.0;23.7289;33.4595;-21.7712;235.7879;75.6596;5.0246;0.0;15.73076;49.050327;38.21803;230.7237;NaN;0.0;93.367744;;2 / 32;10006;2021-10-04 19:14:46:276
3.310043;-6.15152;-7.857223;-0.434827;-9.393437;2.782922;3.743733;3.133621;-10.61946;0.08812;-1.348679;0.432983;0.0;23.5718;32.8476;-23.4619;231.8498;73.3083;8.8806;0.0;15.73076;49.050327;38.21803;230.7237;NaN;0.0;93.367744;;2 / 32;10011;2021-10-04 19:14:46:281
3.310043;-6.15152;-7.857223;-0.434827;-9.393437;2.782922;3.743733;3.133621;-10.61946;0.08812;-1.348679;0.432983;0.0;23.5718;32.8476;-23.4619;231.8498;73.3083;8.8806;0.0;15.73076;49.050327;38.21803;230.7237;NaN;0.0;93.367744;;2 / 32;10016;2021-10-04 19:14:46:286
3.310043;-6.15152;-7.857223;-0.434827;-9.393437;2.782922;6.258743;4.380763;-22.289082;0.08812;-1.348679;0.432983;0.0;23.5718;32.8476;-23.4619;231.8498;73.3083;8.8806;0.0;15.73076;49.050327;38.21803;230.7237;NaN;0.0;93.367744;;2 / 32;10021;2021-10-04 19:14:46:291
6.750519;-4.904144;-19.770782;-0.312628;-9.449864;2.602446;6.258743;4.380763;-22.289082;-1.721771;-4.25473;-0.161438;0.0;23.5718;32.8476;-23.4619;231.8498;73.3083;8.8806;0.0;15.73076;49.050327;38.21803;230.7237;NaN;0.0;93.367744;;2 / 32;10027;2021-10-04 19:14:46:297
6.750519;-4.904144;-19.770782;-0.312628;-9.449864;2.602446;6.258743;4.380763;-22.289082;-1.721771;-4.25473;-0.161438;0.0;23.5718;32.8476;-23.4619;231.8498;73.3083;8.8806;0.0;15.73076;49.050327;38.21803;230.7237;NaN;0.0;93.367744;;2 / 32;10031;2021-10-04 19:14:46:301
5.732987;-6.565719;-12.23143;-0.079954;-9.546247;2.243472;6.683523;3.389182;-17.51409;-2.732696;-5.628921;-0.395798;0.0;22.9736;35.2737;-23.5611;231.8498;73.3083;8.8806;0.0;15.73076;49.050327;38.21803;230.7237;NaN;0.0;93.367744;;2 / 32;10037;2021-10-04 19:14:46:307
5.732987;-6.565719;-12.23143;-0.079954;-9.546247;2.243472;6.683523;3.389182;-17.51409;-2.732696;-5.628921;-0.395798;0.0;22.9736;35.2737;-23.5611;231.8498;73.3083;8.8806;0.0;31.31271;49.050327;38.21803;230.7237;NaN;0.0;93.367744;;2 / 32;10040;2021-10-04 19:14:46:310
2.270966;-7.362976;-3.822998;-0.079954;-9.546247;2.243472;6.683523;3.389182;-17.51409;-3.511413;-5.968734;-0.244522;0.0;22.9736;35.2737;-23.5611;231.8498;73.3083;8.8806;0.0;31.31271;49.050327;38.21803;230.7237;NaN;0.0;93.367744;;2 / 32;10046;2021-10-04 19:14:46:316
2.270966;-7.362976;-3.822998;0.107767;-9.638495;1.80504;2.165406;2.078108;-5.591068;-3.511413;-5.968734;-0.244522;0.0;19.931;36.7645;-25.5112;230.8506;79.3744;-3.4167;0.0;31.31271;49.050327;38.21803;230.7237;NaN;0.0;93.367744;;2 / 32;10051;2021-10-04 19:14:46:321
2.270966;-7.362976;-3.822998;0.107767;-9.638495;1.80504;2.165406;2.078108;-5.591068;-3.511413;-5.095215;0.109146;0.0;19.931;36.7645;-25.5112;230.8506;79.3744;-3.4167;0.0;31.31271;49.050327;38.21803;230.7237;NaN;0.0;93.367744;;2 / 32;10056;2021-10-04 19:14:46:326
2.270966;-7.362976;-3.822998;0.197597;-9.70685;1.381447;0.372926;2.695898;1.253625;-3.511413;-5.095215;0.109146;0.0;19.931;36.7645;-25.5112;230.8506;79.3744;-3.4167;0.0;31.31271;49.050327;38.21803;230.7237;NaN;0.0;93.367744;;2 / 32;10061;2021-10-04 19:14:46:331
0.23349;-6.424453;4.029984;0.197597;-9.70685;1.381447;0.372926;2.695898;1.253625;-3.511413;-5.095215;0.109146;0.0;19.931;36.7645;-25.5112;230.8506;79.3744;-3.4167;0.0;31.31271;49.050327;38.21803;230.7237;NaN;0.0;93.367744;;2 / 32;10066;2021-10-04 19:14:46:336
0.23349;-6.424453;4.029984;0.201187;-9.749429;1.03853;0.372926;2.695898;1.253625;-2.941498;-3.76683;0.444702;0.0;17.7948;35.5362;-22.3389;230.8506;79.3744;-3.4167;0.0;31.31271;49.050327;38.21803;230.7237;NaN;0.0;93.367744;;2 / 32;10071;2021-10-04 19:14:46:341
-0.139999;-4.94963;5.500016;0.201187;-9.749429;1.03853;-0.325271;4.583386;4.577513;-2.941498;-3.76683;0.444702;0.0;17.7948;35.5362;-22.3389;230.8506;79.3744;-3.4167;0.0;31.31271;49.050327;38.21803;230.7237;NaN;0.0;93.367744;;2 / 32;10076;2021-10-04 19:14:46:346
-0.139999;-4.94963;5.500016;0.201187;-9.749429;1.03853;-0.325271;4.583386;4.577513;-2.279968;-2.501297;0.6194;0.0;17.7948;35.5362;-22.3389;230.8506;79.3744;-3.4167;0.0;31.31271;49.050327;38.21803;230.7237;NaN;0.0;93.367744;;2 / 32;10081;2021-10-04 19:14:46:351
-0.99234;-4.31755;3.759445;0.154403;-9.774555;0.77757;-0.325271;4.583386;4.577513;-2.279968;-2.501297;0.6194;0.0;17.7948;35.5362;-22.3389;230.8506;79.3744;-3.4167;0.0;31.31271;49.050327;38.21803;230.7237;NaN;0.0;93.367744;;2 / 32;10086;2021-10-04 19:14:46:356
-0.99234;-4.31755;3.759445;0.154403;-9.774555;0.77757;-0.325271;4.583386;4.577513;-2.279968;-2.501297;0.6194;0.0;17.7948;35.5362;-22.3389;230.8506;79.3744;-3.4167;0.0;31.31271;49.050327;38.21803;230.7237;NaN;0.0;93.367744;;2 / 32;10091;2021-10-04 19:14:46:361
-0.99234;-4.31755;3.759445;0.154403;-9.774555;0.77757;-1.697369;4.872449;2.49877;-1.867706;-1.688507;0.78772;0.0;16.8945;37.9654;-20.4544;237.3491;85.3632;-11.2312;0.0;31.31271;49.050327;38.21803;230.7237;NaN;0.0;93.367744;;2 / 32;10096;2021-10-04 19:14:46:366
-2.424072;-5.936035;1.944626;0.025206;-9.794003;0.497242;-1.697369;4.872449;2.49877;-1.867706;-1.688507;0.78772;0.0;16.8945;37.9654;-20.4544;237.3491;85.3632;-11.2312;0.0;31.31271;49.050327;38.21803;230.7237;NaN;0.0;93.367744;;2 / 32;10101;2021-10-04 19:14:46:371
-2.424072;-5.936035;1.944626;0.025206;-9.794003;0.497242;-2.461241;2.440558;-0.473949;-1.652527;-1.347626;1.204239;0.0;16.8945;37.9654;-20.4544;237.3491;85.3632;-11.2312;0.0;31.31271;49.050327;38.21803;230.7237;NaN;0.0;93.367744;;2 / 32;10106;2021-10-04 19:14:46:376
-1.892548;-10.954285;-9.12616;-0.139686;-9.802091;0.264383;-2.461241;2.440558;-0.473949;-1.652527;-1.347626;1.204239;0.0;16.8945;37.9654;-20.4544;237.3491;85.3632;-11.2312;0.0;31.31271;49.050327;38.21803;230.7237;NaN;0.0;93.367744;;2 / 32;10111;2021-10-04 19:14:46:381
-1.892548;-10.954285;-9.12616;-0.139686;-9.802091;0.264383;-0.688644;-3.890618;-15.611101;-2.501541;-2.662155;1.710236;0.0;17.5079;38.1256;-18.3166;237.3491;85.3632;-11.2312;0.0;31.31271;49.050327;38.21803;230.7237;NaN;0.0;93.367744;;2 / 32;10116;2021-10-04 19:14:46:386
-1.892548;-10.954285;-9.12616;-0.139686;-9.802091;0.264383;-0.688644;-3.890618;-15.611101;-2.501541;-2.662155;1.710236;0.0;17.5079;38.1256;-18.3166;237.3491;85.3632;-11.2312;0.0;31.31271;49.050327;38.21803;230.7237;NaN;0.0;93.367744;;2 / 32;10120;2021-10-04 19:14:46:390
1.574249;-18.766573;-26.153719;-0.35696;-9.798307;-0.190131;-0.688644;-3.890618;-15.611101;-2.501541;-2.662155;1.710236;0.0;17.5079;38.1256;-18.3166;237.3491;85.3632;-11.2312;0.0;31.31271;49.050327;38.21803;230.7237;NaN;0.0;93.367744;;2 / 32;10126;2021-10-04 19:14:46:396
1.574249;-18.766573;-26.153719;-0.35696;-9.798307;-0.190131;2.74922;-11.650805;-27.300968;-4.851516;-6.75383;2.135269;0.0;15.6784;37.9578;-18.6264;98.4715;87.6364;118.0416;0.0;31.31271;49.050327;38.21803;230.7237;NaN;0.0;93.367744;;2 / 32;10131;2021-10-04 19:14:46:401
1.021194;-24.697006;-19.56488;-0.672285;-9.743401;-0.885749;2.74922;-11.650805;-27.300968;-4.851516;-6.75383;2.135269;0.0;15.6784;37.9578;-18.6264;98.4715;87.6364;118.0416;0.0;31.31271;49.050327;38.21803;230.7237;NaN;0.0;93.367744;;2 / 32;10136;2021-10-04 19:14:46:406
1.021194;-24.697006;-19.56488;-0.672285;-9.743401;-0.885749;0.543992;-16.28667;-11.738638;-6.332229;-8.716049;2.779755;0.0;15.6784;37.9578;-18.6264;98.4715;87.6364;118.0416;0.0;31.31271;49.050327;38.21803;230.7237;NaN;0.0;93.367744;;2 / 32;10141;2021-10-04 19:14:46:411
1.021194;-24.697006;-19.56488;-0.672285;-9.743401;-0.885749;0.543992;-16.28667;-11.738638;-6.332229;-8.716049;2.779755;0.0;15.6784;37.9578;-18.6264;98.4715;87.6364;118.0416;0.0;31.31271;49.050327;38.21803;230.7237;NaN;0.0;93.367744;;2 / 32;10147;2021-10-04 19:14:46:417
