АКСЕЛЕРОМЕТР X (m/s²);АКСЕЛЕРОМЕТР Y (m/s²);АКСЕЛЕРОМЕТР Z (m/s²);ТЯЖЕСТЬ X (m/s²);ТЯЖЕСТЬ Y (m/s²);ТЯЖЕСТЬ Z (m/s²);ЛИНЕЙНОЕ УСКОРЕНИЕ X (m/s²);ЛИНЕЙНОЕ УСКОРЕНИЕ Y (m/s²);ЛИНЕЙНОЕ УСКОРЕНИЕ Z (m/s²);ГИРОСКОП X (rad/s);ГИРОСКОП Y (rad/s);ГИРОСКОП Z (rad/s);ОСВЕЩЕНИЕ (lux);МАГНИТНОЕ ПОЛЕ X (μT);МАГНИТНОЕ ПОЛЕ Y (μT);МАГНИТНОЕ ПОЛЕ Z (μT);ОРИЕНТАЦИЯ Z (azimuth °);ОРИЕНТАЦИЯ X (pitch °);ОРИЕНТАЦИЯ Y (roll °);ПРИБЛИЖЕНИЕ (i);УРОВЕНЬ ЗВУКА (dB);МЕСТОПОЛОЖЕНИЕ Широта : ;МЕСТОПОЛОЖЕНИЕ Долгота : ;МЕСТОПОЛОЖЕНИЕ Высота над ур. моря ( m);МЕСТОПОЛОЖЕНИЕ Высота над ур. моря-google ( m);МЕСТОПОЛОЖЕНИЕ Скорость ( км/ч);МЕСТОПОЛОЖЕНИЕ Погрешность ( m);МЕСТОПОЛОЖЕНИЕ ОРИЕНТАЦИЯ (°);доступных спутников;Время он начала в мс. ;YYYY-MO-DD HH-MI-SS_SSS
-0.544617;0.413391;9.70903;-0.458613;0.364207;9.789147;-0.09032;0.052612;0.012011;-0.010834;0.019257;-0.034363;29.0;-13.6398;-5.8517;-44.2245;111.3041;-2.1469;2.6976;2.0;-5.85798;49.050266;38.218098;235.8253;NaN;0.0;38.03871;;9 / 22;14644;2021-10-04 11:13:21:371
-0.544617;0.413391;9.70903;-0.458613;0.364207;9.789147;-0.09032;0.052612;0.012011;-0.010834;0.019257;-0.034363;29.0;-13.6398;-5.8517;-44.2245;111.3041;-2.1469;2.6976;2.0;-5.85798;49.050266;38.218098;235.8253;NaN;0.0;38.03871;;9 / 22;14650;2021-10-04 11:13:21:377
-0.544617;0.413391;9.70903;-0.466516;0.364028;9.788781;-0.09032;0.052612;0.012011;-0.010834;0.019257;-0.034363;29.0;-13.0386;-7.2174;-45.6268;109.2943;-2.1273;2.7285;2.0;-5.85798;49.050266;38.218098;235.8253;NaN;0.0;38.03871;;9 / 22;14654;2021-10-04 11:13:21:381
-0.618835;0.394226;9.735367;-0.466516;0.364028;9.788781;-0.156649;0.033577;0.037431;-0.00444;0.021393;-0.020508;29.0;-13.0386;-7.2174;-45.6268;109.2943;-2.1273;2.7285;2.0;-5.85798;49.050266;38.218098;235.8253;NaN;0.0;38.03871;;9 / 22;14660;2021-10-04 11:13:21:387
-0.618835;0.394226;9.735367;-0.466516;0.364028;9.788781;-0.156649;0.033577;0.037431;-0.00444;0.021393;-0.020508;29.0;-13.0386;-7.2174;-45.6268;109.2943;-2.1273;2.7285;2.0;-5.85798;49.050266;38.218098;235.8253;NaN;0.0;38.03871;;9 / 22;14665;2021-10-04 11:13:21:392
-0.604477;0.387054;9.732971;-0.475059;0.365207;9.788326;-0.133753;0.025181;0.033978;0.004089;0.020325;0.017838;29.0;-12.4359;-8.58;-45.8099;109.2943;-2.1273;2.7285;2.0;-5.85798;49.050266;38.218098;235.8253;NaN;0.0;38.03871;;9 / 22;14671;2021-10-04 11:13:21:398
-0.604477;0.387054;9.732971;-0.475059;0.365207;9.788326;-0.133753;0.025181;0.033978;0.004089;0.020325;0.017838;29.0;-12.4359;-8.58;-45.8099;109.2943;-2.1273;2.7285;2.0;-5.85798;49.050266;38.218098;235.8253;NaN;0.0;38.03871;;9 / 22;14675;2021-10-04 11:13:21:402
-0.604477;0.387054;9.732971;-0.475059;0.365207;9.788326;-0.133753;0.025181;0.033978;0.004089;0.020325;0.017838;29.0;-12.4359;-8.58;-45.8099;109.2943;-2.1273;2.7285;2.0;-5.85798;49.050266;38.218098;235.8253;NaN;0.0;38.03871;;9 / 22;14679;2021-10-04 11:13:21:406
-0.604477;0.387054;9.732971;-0.475059;0.365207;9.788326;-0.133753;0.025181;0.033978;0.004089;0.001144;0.034882;29.0;-12.4359;-8.58;-45.8099;109.2943;-2.1273;2.7285;2.0;-5.85798;49.050266;38.218098;235.8253;NaN;0.0;38.03871;;9 / 22;14685;2021-10-04 11:13:21:412
-0.51828;0.399017;9.637207;-0.478336;0.367211;9.788092;-0.044345;0.035185;-0.060831;0.004089;0.001144;0.034882;29.0;-11.3693;-8.8745;-45.3583;119.0768;-2.1459;2.7978;2.0;-5.85798;49.050266;38.218098;235.8253;NaN;0.0;38.03871;;9 / 22;14690;2021-10-04 11:13:21:417
-0.51828;0.399017;9.637207;-0.478336;0.367211;9.788092;-0.044345;0.035185;-0.060831;-0.009766;-0.021225;0.037018;29.0;-11.3693;-8.8745;-45.3583;119.0768;-2.1459;2.7978;2.0;-5.85798;49.050266;38.218098;235.8253;NaN;0.0;38.03871;;9 / 22;14695;2021-10-04 11:13:21:422
-0.51828;0.399017;9.637207;-0.478336;0.367211;9.788092;-0.044345;0.035185;-0.060831;-0.009766;-0.021225;0.037018;29.0;-11.3693;-8.8745;-45.3583;119.0768;-2.1459;2.7978;2.0;-5.85798;49.050266;38.218098;235.8253;NaN;0.0;38.03871;;9 / 22;14700;2021-10-04 11:13:21:427
-0.403366;0.406204;9.639603;-0.473956;0.366957;9.788315;0.066112;0.042715;-0.056231;-0.01828;-0.024414;0.029556;29.0;-11.3693;-8.8745;-45.3583;119.0768;-2.1459;2.7978;2.0;-5.85798;49.050266;38.218098;235.8253;NaN;0.0;38.03871;;9 / 22;14706;2021-10-04 11:13:21:433
-0.403366;0.406204;9.639603;-0.473956;0.366957;9.788315;0.066112;0.042715;-0.056231;-0.01828;-0.024414;0.029556;29.0;-11.3693;-8.8745;-45.3583;119.0768;-2.1459;2.7978;2.0;-5.85798;49.050266;38.218098;235.8253;NaN;0.0;38.03871;;9 / 22;14710;2021-10-04 11:13:21:437
-0.403366;0.406204;9.639603;-0.473956;0.366957;9.788315;0.066112;0.042715;-0.056231;-0.01828;-0.024414;0.029556;29.0;-12.8876;-7.6706;-45.3323;119.0768;-2.1459;2.7978;2.0;-5.85798;49.050266;38.218098;235.8253;NaN;0.0;38.03871;;9 / 22;14714;2021-10-04 11:13:21:441
-0.403366;0.406204;9.639603;-0.473956;0.366957;9.788315;0.066112;0.042715;-0.056231;-0.01828;-0.024414;0.029556;29.0;-12.8876;-7.6706;-45.3323;119.0768;-2.1459;2.7978;2.0;-5.85798;49.050266;38.218098;235.8253;NaN;0.0;38.03871;;9 / 22;14720;2021-10-04 11:13:21:447
-0.329147;0.403809;9.711426;-0.467065;0.364392;9.788741;0.133469;0.042887;0.015915;-0.02681;-0.013763;0.00293;29.0;-12.8876;-7.6706;-45.3323;119.0768;-2.1459;2.7978;2.0;-5.85798;49.050266;38.218098;235.8253;NaN;0.0;38.03871;;9 / 22;14725;2021-10-04 11:13:21:452
-0.329147;0.403809;9.711426;-0.467065;0.364392;9.788741;0.133469;0.042887;0.015915;-0.02681;-0.013763;0.00293;30.0;-12.8876;-7.6706;-45.3323;119.0768;-2.1459;2.7978;2.0;-5.85798;49.050266;38.218098;235.8253;NaN;0.0;38.03871;;9 / 22;14729;2021-10-04 11:13:21:456
-0.329147;0.403809;9.711426;-0.467065;0.364392;9.788741;0.133469;0.042887;0.015915;-0.02681;-0.013763;0.00293;30.0;-12.4283;-7.663;-43.5013;114.3802;-2.1295;2.7318;2.0;-5.85798;49.050266;38.218098;235.8253;NaN;0.0;38.03871;;9 / 22;14735;2021-10-04 11:13:21:462
-0.355469;0.375076;9.797607;-0.463761;0.362255;9.788978;0.103982;0.016189;0.099627;-0.010834;0.01712;-0.013046;30.0;-12.4283;-7.663;-43.5013;114.3802;-2.1295;2.7318;2.0;-5.85798;49.050266;38.218098;235.8253;NaN;0.0;38.03871;;9 / 22;14740;2021-10-04 11:13:21:467
-0.355469;0.375076;9.797607;-0.463761;0.362255;9.788978;0.103982;0.016189;0.099627;-0.010834;0.01712;-0.013046;30.0;-12.4283;-7.663;-43.5013;114.3802;-2.1295;2.7318;2.0;-5.85798;49.050266;38.218098;235.8253;NaN;0.0;38.03871;;9 / 22;14745;2021-10-04 11:13:21:472
-0.355469;0.375076;9.797607;-0.463761;0.362255;9.788978;0.103982;0.016189;0.099627;-0.010834;0.01712;-0.013046;30.0;-12.4283;-7.663;-43.5013;114.3802;-2.1295;2.7318;2.0;-5.85798;49.050266;38.218098;235.8253;NaN;0.0;38.03871;;9 / 22;14749;2021-10-04 11:13:21:476
-0.422516;0.336777;9.776062;-0.466393;0.361977;9.788863;0.039683;-0.021945;0.075215;0.007278;0.036301;-0.013046;30.0;-11.2106;-7.9575;-43.9651;114.3802;-2.1295;2.7318;2.0;-5.85798;49.050266;38.218098;235.8253;NaN;0.0;38.03871;;9 / 22;14754;2021-10-04 11:13:21:481
-0.422516;0.336777;9.776062;-0.466393;0.361977;9.788863;0.039683;-0.021945;0.075215;0.007278;0.036301;-0.013046;30.0;-11.2106;-7.9575;-43.9651;114.3802;-2.1295;2.7318;2.0;-5.85798;49.050266;38.218098;235.8253;NaN;0.0;38.03871;;9 / 22;14760;2021-10-04 11:13:21:487
-0.422516;0.336777;9.776062;-0.466393;0.361977;9.788863;0.039683;-0.021945;0.075215;0.007278;0.036301;-0.013046;30.0;-11.2106;-7.9575;-43.9651;114.3802;-2.1295;2.7318;2.0;-5.85798;49.050266;38.218098;235.8253;NaN;0.0;38.03871;;9 / 22;14766;2021-10-04 11:13:21:493
-0.446457;0.343948;9.673111;-0.470861;0.363002;9.788611;0.020191;-0.015805;-0.027911;0.010483;0.026718;-0.01944;30.0;-11.2106;-7.9575;-43.9651;114.3802;-2.1295;2.7318;2.0;-5.85798;49.050266;38.218098;235.8253;NaN;0.0;38.03871;;9 / 22;14770;2021-10-04 11:13:21:497
-0.446457;0.343948;9.673111;-0.470861;0.363002;9.788611;0.020191;-0.015805;-0.027911;0.010483;0.026718;-0.01944;30.0;-13.9526;-7.3761;-45.3262;108.3529;-2.1213;2.754;2.0;-5.85798;49.050266;38.218098;235.8253;NaN;0.0;38.03871;;9 / 22;14774;2021-10-04 11:13:21:501
-0.446457;0.343948;9.673111;-0.470861;0.363002;9.788611;0.020191;-0.015805;-0.027911;0.010483;0.026718;-0.01944;30.0;-13.9526;-7.3761;-45.3262;108.3529;-2.1213;2.754;2.0;-5.85798;49.050266;38.218098;235.8253;NaN;0.0;38.03871;;9 / 22;14780;2021-10-04 11:13:21:507
-0.446457;0.343948;9.673111;-0.470861;0.363002;9.788611;0.020191;-0.015805;-0.027911;0.010483;0.026718;-0.01944;30.0;-13.9526;-7.3761;-45.3262;108.3529;-2.1213;2.754;2.0;-5.85798;49.050266;38.218098;235.8253;NaN;0.0;38.03871;;9 / 22;14784;2021-10-04 11:13:21:511
-0.456039;0.322403;9.620438;-0.473352;0.361742;9.788537;0.012951;-0.036006;-0.077912;-0.011902;0.011795;-0.021576;30.0;-13.9526;-7.3761;-45.3262;108.3529;-2.1213;2.754;2.0;-5.85798;49.050266;38.218098;235.8253;NaN;0.0;38.03871;;9 / 22;14790;2021-10-04 11:13:21:517
-0.456039;0.322403;9.620438;-0.473352;0.361742;9.788537;0.012951;-0.036006;-0.077912;-0.011902;0.011795;-0.021576;30.0;-12.8799;-6.6025;-43.0206;108.3529;-2.1213;2.754;2.0;-5.85798;49.050266;38.218098;235.8253;NaN;0.0;38.03871;;9 / 22;14795;2021-10-04 11:13:21:522
-0.456039;0.322403;9.620438;-0.473352;0.361742;9.788537;0.012951;-0.036006;-0.077912;-0.011902;0.011795;-0.021576;30.0;-12.8799;-6.6025;-43.0206;108.3529;-2.1213;2.754;2.0;-5.85798;49.050266;38.218098;235.8253;NaN;0.0;38.03871;;9 / 22;14799;2021-10-04 11:13:21:526
-0.448853;0.34874;9.661148;-0.473952;0.356714;9.788693;0.020632;-0.004612;-0.035269;-0.034271;0.002213;-0.023712;30.0;-12.8799;-6.6025;-43.0206;108.3529;-2.1213;2.754;2.0;-5.85798;49.050266;38.218098;235.8253;NaN;0.0;38.03871;;9 / 22;14805;2021-10-04 11:13:21:532
-0.448853;0.34874;9.661148;-0.473952;0.356714;9.788693;0.020632;-0.004612;-0.035269;-0.034271;0.002213;-0.023712;30.0;-12.8799;-6.6025;-43.0206;108.3529;-2.1213;2.754;2.0;-5.85798;49.050266;38.218098;235.8253;NaN;0.0;38.03871;;9 / 22;14810;2021-10-04 11:13:21:537
-0.448853;0.34874;9.661148;-0.473952;0.356714;9.788693;0.020632;-0.004612;-0.035269;-0.029999;0.005402;-0.023712;30.0;-12.4252;-6.9046;-43.7897;111.0002;-2.0846;2.772;2.0;-5.85798;49.050266;38.218098;235.8253;NaN;0.0;38.03871;;9 / 22;14815;2021-10-04 11:13:21:542
-0.448853;0.34874;9.661148;-0.473952;0.356714;9.788693;0.020632;-0.004612;-0.035269;-0.029999;0.005402;-0.023712;30.0;-12.4252;-6.9046;-43.7897;111.0002;-2.0846;2.772;2.0;-5.85798;49.050266;38.218098;235.8253;NaN;0.0;38.03871;;9 / 22;14819;2021-10-04 11:13:21:546
-0.465607;0.379868;9.804794;-0.474169;0.35065;9.788901;0.004213;0.032434;0.105673;-0.029999;0.005402;-0.023712;30.0;-12.4252;-6.9046;-43.7897;111.0002;-2.0846;2.772;2.0;-5.85798;49.050266;38.218098;235.8253;NaN;0.0;38.03871;;9 / 22;14825;2021-10-04 11:13:21:552
-0.465607;0.379868;9.804794;-0.474169;0.35065;9.788901;0.004213;0.032434;0.105673;-0.014023;0.009674;-0.01944;30.0;-12.4252;-6.9046;-43.7897;111.0002;-2.0846;2.772;2.0;-5.85798;49.050266;38.218098;235.8253;NaN;0.0;38.03871;;9 / 22;14829;2021-10-04 11:13:21:556
-0.465607;0.379868;9.804794;-0.474169;0.35065;9.788901;0.004213;0.032434;0.105673;-0.014023;0.009674;-0.01944;30.0;-12.117;-6.1432;-44.5343;111.0002;-2.0846;2.772;2.0;-5.85798;49.050266;38.218098;235.8253;NaN;0.0;38.03871;;9 / 22;14834;2021-10-04 11:13:21:561
-0.482376;0.387054;9.814377;-0.475599;0.349915;9.788859;-0.01094;0.040202;0.111193;-0.002304;0.007538;-0.018372;30.0;-12.117;-6.1432;-44.5343;111.0002;-2.0846;2.772;2.0;-5.85798;49.050266;38.218098;235.8253;NaN;0.0;38.03871;;9 / 22;14840;2021-10-04 11:13:21:567
-0.482376;0.387054;9.814377;-0.475599;0.349915;9.788859;-0.01094;0.040202;0.111193;-0.002304;0.007538;-0.018372;30.0;-12.117;-6.1432;-44.5343;111.0002;-2.0846;2.772;2.0;-5.85798;49.050266;38.218098;235.8253;NaN;0.0;38.03871;;9 / 22;14845;2021-10-04 11:13:21:572
-0.482376;0.387054;9.814377;-0.475599;0.349915;9.788859;-0.01094;0.040202;0.111193;-0.002304;0.007538;-0.018372;30.0;-12.117;-6.1432;-44.5343;111.0002;-2.0846;2.772;2.0;-5.85798;49.050266;38.218098;235.8253;NaN;0.0;38.03871;;9 / 22;14849;2021-10-04 11:13:21:576
-0.453644;0.401413;9.697052;-0.476392;0.351549;9.788761;0.018648;0.052889;-0.007463;-1.83E-4;0.003281;-0.01944;30.0;-13.1912;-7.6706;-43.808;113.0723;-2.0544;2.7862;2.0;-5.85798;49.050266;38.218098;235.8253;NaN;0.0;38.03871;;9 / 22;14855;2021-10-04 11:13:21:582
-0.453644;0.401413;9.697052;-0.476392;0.351549;9.788761;0.018648;0.052889;-0.007463;-1.83E-4;0.003281;-0.01944;30.0;-13.1912;-7.6706;-43.808;113.0723;-2.0544;2.7862;2.0;-5.85798;49.050266;38.218098;235.8253;NaN;0.0;38.03871;;9 / 22;14861;2021-10-04 11:13:21:588
-0.453644;0.401413;9.697052;-0.476392;0.351549;9.788761;0.018648;0.052889;-0.007463;-1.83E-4;0.003281;-0.01944;28.0;-13.1912;-7.6706;-43.808;113.0723;-2.0544;2.7862;2.0;-5.85798;49.050266;38.218098;235.8253;NaN;0.0;38.03871;;9 / 22;14864;2021-10-04 11:13:21:591
-0.453644;0.415772;9.673111;-0.476773;0.351727;9.788736;0.023756;0.067117;-0.030122;-0.017227;0.010727;-0.029037;28.0;-9.9884;-7.1884;-43.9468;113.0723;-2.0544;2.7862;2.0;-5.85798;49.050266;38.218098;235.8253;NaN;0.0;38.03871;;9 / 22;14870;2021-10-04 11:13:21:597
-0.448853;0.415772;9.673111;-0.476773;0.351727;9.788736;0.023756;0.067117;-0.030122;-0.017227;0.010727;-0.029037;28.0;-9.9884;-7.1884;-43.9468;113.0723;-2.0544;2.7862;2.0;-5.85798;49.050266;38.218098;235.8253;NaN;0.0;38.03871;;9 / 22;14875;2021-10-04 11:13:21:602
-0.448853;0.415772;9.673111;-0.476773;0.351727;9.788736;0.023756;0.067117;-0.030122;-0.017227;0.010727;-0.029037;28.0;-9.9884;-7.1884;-43.9468;113.0723;-2.0544;2.7862;2.0;-5.85798;49.050266;38.218098;235.8253;NaN;0.0;38.03871;;9 / 22;14879;2021-10-04 11:13:21:606
-0.448853;0.415772;9.673111;-0.480456;0.350577;9.788598;-0.051578;0.068239;0.034153;-0.020416;0.019257;-0.031158;28.0;-9.9884;-7.1884;-43.9468;113.0723;-2.0544;2.7862;2.0;-5.85798;49.050266;38.218098;235.8253;NaN;0.0;38.03871;;9 / 22;14885;2021-10-04 11:13:21:612
-0.527863;0.415772;9.737762;-0.480456;0.350577;9.788598;-0.051578;0.068239;0.034153;-0.020416;0.019257;-0.031158;28.0;-9.9884;-7.1884;-43.9468;113.0723;-2.0544;2.7862;2.0;-5.85798;49.050266;38.218098;235.8253;NaN;0.0;38.03871;;9 / 22;14890;2021-10-04 11:13:21:617
-0.527863;0.415772;9.737762;-0.480456;0.350577;9.788598;-0.051578;0.068239;0.034153;-0.020416;0.019257;-0.031158;28.0;-12.2726;-6.7535;-44.8532;110.8666;-2.0487;2.81;2.0;-5.85798;49.050266;38.218098;235.8253;NaN;0.0;38.03871;;9 / 22;14894;2021-10-04 11:13:21:621
-0.527863;0.415772;9.737762;-0.480456;0.350577;9.788598;-0.051578;0.068239;0.034153;-0.020416;0.019257;-0.031158;28.0;-12.2726;-6.7535;-44.8532;110.8666;-2.0487;2.81;2.0;-5.85798;49.050266;38.218098;235.8253;NaN;0.0;38.03871;;9 / 22;14900;2021-10-04 11:13:21:627
-0.585327;0.4086;9.800003;-0.486664;0.350718;9.788285;-0.102745;0.060824;0.093825;-0.003372;0.019257;-0.020508;28.0;-12.2726;-6.7535;-44.8532;110.8666;-2.0487;2.81;2.0;-5.85798;49.050266;38.218098;235.8253;NaN;0.0;38.03871;;9 / 22;14907;2021-10-04 11:13:21:634
-0.585327;0.4086;9.800003;-0.486664;0.350718;9.788285;-0.102745;0.060824;0.093825;-0.003372;0.019257;-0.020508;28.0;-12.2726;-6.7535;-44.8532;110.8666;-2.0487;2.81;2.0;-5.85798;49.050266;38.218098;235.8253;NaN;0.0;38.03871;;9 / 22;14909;2021-10-04 11:13:21:636
-0.585327;0.4086;9.800003;-0.486664;0.350718;9.788285;-0.102745;0.060824;0.093825;-0.003372;0.019257;-0.020508;28.0;-12.8906;-8.1268;-45.343;110.8666;-2.0487;2.81;2.0;-5.85798;49.050266;38.218098;235.8253;NaN;0.0;38.03871;;9 / 22;14915;2021-10-04 11:13:21:642
-0.585327;0.4086;9.800003;-0.486664;0.350718;9.788285;-0.102745;0.060824;0.093825;-0.003372;0.019257;-0.020508;28.0;-12.8906;-8.1268;-45.343;110.8666;-2.0487;2.81;2.0;-5.85798;49.050266;38.218098;235.8253;NaN;0.0;38.03871;;9 / 22;14919;2021-10-04 11:13:21:646
-0.575745;0.449295;9.833527;-0.49266;0.354761;9.78784;-0.087019;0.097367;0.123857;0.01474;0.018188;-0.015182;28.0;-12.8906;-8.1268;-45.343;110.8666;-2.0487;2.81;2.0;11.95845;49.050266;38.218098;235.8253;NaN;0.0;38.03871;;9 / 22;14924;2021-10-04 11:13:21:651
-0.575745;0.449295;9.833527;-0.49266;0.354761;9.78784;-0.087019;0.097367;0.123857;0.01474;0.018188;-0.015182;28.0;-12.8906;-8.1268;-45.343;110.8666;-2.0487;2.81;2.0;11.95845;49.050266;38.218098;235.8253;NaN;0.0;38.03871;;9 / 22;14930;2021-10-04 11:13:21:657
-0.575745;0.449295;9.833527;-0.49266;0.354761;9.78784;-0.087019;0.097367;0.123857;0.01474;0.018188;-0.015182;28.0;-13.0341;-6.0028;-46.666;105.7276;-2.0732;2.8815;2.0;11.95845;49.050266;38.218098;235.8253;NaN;0.0;38.03871;;9 / 22;14935;2021-10-04 11:13:21:662
-0.592499;0.482819;9.816772;-0.498088;0.36249;9.787283;-0.098171;0.123065;0.103382;0.02858;0.010727;-0.014114;28.0;-13.0341;-6.0028;-46.666;105.7276;-2.0732;2.8815;2.0;11.95845;49.050266;38.218098;235.8253;NaN;0.0;38.03871;;10 / 22;14940;2021-10-04 11:13:21:667
-0.592499;0.482819;9.816772;-0.498088;0.36249;9.787283;-0.098171;0.123065;0.103382;0.02858;0.010727;-0.014114;28.0;-13.0341;-6.0028;-46.666;105.7276;-2.0732;2.8815;2.0;11.95845;49.050266;38.218098;235.8253;NaN;0.0;38.03871;;10 / 22;14945;2021-10-04 11:13:21:672
-0.621231;0.490006;9.76889;-0.50199;0.372424;9.78671;-0.122896;0.120294;0.053449;0.040298;-0.004181;-0.003464;28.0;-13.0341;-6.0028;-46.666;105.7276;-2.0732;2.8815;2.0;11.95845;49.050266;38.218098;235.8253;NaN;0.0;38.03871;;10 / 22;14949;2021-10-04 11:13:21:676
-0.621231;0.490006;9.76889;-0.50199;0.372424;9.78671;-0.122896;0.120294;0.053449;0.040298;-0.004181;-0.003464;28.0;-13.9496;-6.9183;-44.5541;105.7276;-2.0732;2.8815;2.0;11.95845;49.050266;38.218098;235.8253;NaN;0.0;38.03871;;10 / 22;14956;2021-10-04 11:13:21:683
-0.621231;0.490006;9.76889;-0.50199;0.372424;9.78671;-0.122896;0.120294;0.053449;0.040298;-0.004181;-0.003464;28.0;-13.9496;-6.9183;-44.5541;105.7276;-2.0732;2.8815;2.0;11.95845;49.050266;38.218098;235.8253;NaN;0.0;38.03871;;10 / 22;14959;2021-10-04 11:13:21:686
-0.621231;0.468445;9.685089;-0.503996;0.380132;9.786311;-0.120888;0.091067;-0.030293;0.042435;-0.012695;0.017838;28.0;-13.9496;-6.9183;-44.5541;105.7276;-2.0732;2.8815;2.0;11.95845;49.050266;38.218098;235.8253;NaN;0.0;38.03871;;10 / 22;14965;2021-10-04 11:13:21:692
-0.621231;0.468445;9.685089;-0.503996;0.380132;9.786311;-0.120888;0.091067;-0.030293;0.042435;-0.012695;0.017838;28.0;-13.9496;-6.9183;-44.5541;105.7276;-2.0732;2.8815;2.0;11.95845;49.050266;38.218098;235.8253;NaN;0.0;38.03871;;10 / 22;14970;2021-10-04 11:13:21:697
-0.556595;0.458878;9.603683;-0.503866;0.386728;9.786059;-0.056479;0.075027;-0.109541;0.036041;-0.018036;0.028488;28.0;-11.9736;-7.5134;-45.9381;113.4921;-2.2215;2.9481;2.0;11.95845;49.050266;38.218098;235.8253;NaN;0.0;38.03871;;10 / 22;14974;2021-10-04 11:13:21:701
-0.556595;0.458878;9.603683;-0.503866;0.386728;9.786059;-0.056479;0.075027;-0.109541;0.022186;-0.021225;0.038086;28.0;-11.9736;-7.5134;-45.9381;113.4921;-2.2215;2.9481;2.0;11.95845;49.050266;38.218098;235.8253;NaN;0.0;38.03871;;10 / 22;14980;2021-10-04 11:13:21:707
-0.556595;0.458878;9.603683;-0.503866;0.386728;9.786059;-0.056479;0.075027;-0.109541;0.022186;-0.021225;0.038086;28.0;-11.9736;-7.5134;-45.9381;113.4921;-2.2215;2.9481;2.0;11.95845;49.050266;38.218098;235.8253;NaN;0.0;38.03871;;10 / 22;14985;2021-10-04 11:13:21:712
-0.477585;0.4086;9.562988;-0.50164;0.390956;9.786006;0.020144;0.020692;-0.146718;0.022186;-0.021225;0.038086;28.0;-11.9736;-7.5134;-45.9381;113.4921;-2.2215;2.9481;2.0;11.95845;49.050266;38.218098;235.8253;NaN;0.0;38.03871;;10 / 22;14989;2021-10-04 11:13:21:716
-0.477585;0.4086;9.562988;-0.50164;0.390956;9.786006;0.020144;0.020692;-0.146718;0.011536;-0.008438;0.033813;30.0;-13.9542;-7.3776;-45.784;113.4921;-2.2215;2.9481;2.0;11.95845;49.050266;38.218098;235.8253;NaN;0.0;38.03871;;10 / 22;14995;2021-10-04 11:13:21:722
-0.477585;0.4086;9.562988;-0.50164;0.390956;9.786006;0.020144;0.020692;-0.146718;0.011536;-0.008438;0.033813;30.0;-13.9542;-7.3776;-45.784;113.4921;-2.2215;2.9481;2.0;11.95845;49.050266;38.218098;235.8253;NaN;0.0;38.03871;;10 / 22;15000;2021-10-04 11:13:21:727
-0.362656;0.336777;9.562988;-0.497499;0.391945;9.786177;0.130705;-0.051908;-0.141792;0.003021;-0.002045;0.025299;30.0;-13.9542;-7.3776;-45.784;113.4921;-2.2215;2.9481;2.0;11.95845;49.050266;38.218098;235.8253;NaN;0.0;38.03871;;10 / 22;15005;2021-10-04 11:13:21:732
-0.362656;0.336777;9.562988;-0.497499;0.391945;9.786177;0.130705;-0.051908;-0.141792;0.003021;-0.002045;0.025299;30.0;-13.9542;-7.3776;-45.784;113.4921;-2.2215;2.9481;2.0;11.95845;49.050266;38.218098;235.8253;NaN;0.0;38.03871;;10 / 22;15010;2021-10-04 11:13:21:737
-0.362656;0.336777;9.562988;-0.497499;0.391945;9.786177;0.130705;-0.051908;-0.141792;-0.001236;0.007538;0.006119;30.0;-11.6669;-7.3563;-45.0195;110.1027;-2.2906;2.9102;2.0;11.95845;49.050266;38.218098;235.8253;NaN;0.0;38.03871;;10 / 22;15015;2021-10-04 11:13:21:742
-0.362656;0.336777;9.562988;-0.497499;0.391945;9.786177;0.130705;-0.051908;-0.141792;-0.001236;0.007538;0.006119;30.0;-11.6669;-7.3563;-45.0195;110.1027;-2.2906;2.9102;2.0;11.95845;49.050266;38.218098;235.8253;NaN;0.0;38.03871;;10 / 22;15020;2021-10-04 11:13:21:747
-0.300415;0.281708;9.608475;-0.492891;0.389246;9.786518;0.188169;-0.104137;-0.092543;-0.001236;0.007538;0.006119;30.0;-11.6669;-7.3563;-45.0195;110.1027;-2.2906;2.9102;2.0;11.95845;49.050266;38.218098;235.8253;NaN;0.0;38.03871;;10 / 22;15024;2021-10-04 11:13:21:751
-0.300415;0.281708;9.608475;-0.492891;0.389246;9.786518;0.188169;-0.104137;-0.092543;-1.83E-4;0.014999;-0.018372;30.0;-11.6669;-7.3563;-45.0195;110.1027;-2.2906;2.9102;2.0;11.95845;49.050266;38.218098;235.8253;NaN;0.0;38.03871;;10 / 22;15030;2021-10-04 11:13:21:757
-0.300415;0.281708;9.608475;-0.492891;0.389246;9.786518;0.188169;-0.104137;-0.092543;-1.83E-4;0.014999;-0.018372;30.0;-13.1912;-7.6706;-43.808;110.1027;-2.2906;2.9102;2.0;11.95845;49.050266;38.218098;235.8253;NaN;0.0;38.03871;;10 / 22;15034;2021-10-04 11:13:21:761
-0.309982;0.274521;9.656357;-0.492891;0.389246;9.786518;0.188169;-0.104137;-0.092543;-1.83E-4;0.014999;-0.018372;30.0;-13.1912;-7.6706;-43.808;110.1027;-2.2906;2.9102;2.0;11.95845;49.050266;38.218098;235.8253;NaN;0.0;38.03871;;10 / 22;15040;2021-10-04 11:13:21:767
